segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
47,235.0,240.0,3.0,7.0,10.0,58.848419189453125,60.05784530639649,29.445420138888892,0.27619047619047615,0.23333333333333334,0.16666666666666669,0.1,0.4410714285482143,0.3126923076923077,0.1381662576687115,0.4188545250875126,0.03699688262527233,238.4049970490947,0.26604015551827526,0.2569931874668486,0.38254328709061586,0.3052671849847961,0.4188545250875126,0.26109461254235866,BURST-DOMINATED,Moderate
48,240.0,245.0,3.0,28.0,33.760000000000005,58.33883285522461,60.738172149658205,36.51035069444445,0.37645032723990074,0.9333333333333333,0.5626666666666668,0.10367298578199051,0.11339285714129464,0.8284615384615385,0.3350755100101885,0.43172020051869026,0.05271360566448802,244.0018820347287,0.2826614028685581,0.5012152987772628,0.4228235296397326,0.4301716914640481,0.43172020051869026,0.4387655977954258,SPARSE-EXTREME,Moderate
49,245.0,250.0,3.0,4.0,24.760000000000005,73.8079833984375,114.5091766357422,29.911711805555555,0.18081491653204093,0.13333333333333333,0.4126666666666668,0.23424878836833596,0.7281249999398438,0.09090909090909091,0.6991372814656687,0.3692245753311665,0.04118774850217864,1258.8861897991828,0.29458850356527855,0.45584985947354584,0.501362984636849,0.49640311623682776,0.3692245753311665,0.35806301751986785,HEAVY-TAIL-RISK,High
50,250.0,255.0,2.0,7.6000000000000085,55.80000000000028,111.09945678710938,118.19068756103516,26.674114583333335,0.2760790416902471,0.38000000000000045,1.0,0.15591397849462288,0.2746710526179446,0.4788787878787884,0.6061432542472437,0.4007329365961914,0.04222987309368192,1188.8619351479435,0.26368396568267743,0.5020761124454836,0.469905496798826,0.4455854204480296,0.4007329365961914,0.40676685767866366,HEAVY-TAIL-RISK,Moderate
51,255.0,260.0,1.0,2.6000000000000085,37.68000000000022,96.47752380371094,119.26973571777344,14.955392361111112,0.26673117752735587,0.26000000000000084,1.0,0.1433121019108272,0.4182692307045105,0.2786000000000006,0.22871204228095549,0.3584915586883219,0.020881076525054467,1966.0790418388206,0.23321533873806038,0.2788966422281763,0.3752995898231598,0.3125178434308655,0.3584915586883219,0.26229644247719913,SPARSE-EXTREME,Moderate
52,260.0,265.0,0.0,4.0,52.60000000000031,68.96598052978516,114.09789123535157,16.328315972222224,0.3,0.4,1.0,0.18631178707224225,0.043749999989062496,0.5,0.3791040422802549,0.38290106619849007,0.025397549700435725,814.7798658401683,0.3259872174787931,0.3755508833901883,0.34830685611501333,0.3040437126802483,0.38290106619849007,0.37104134817206696,SPARSE-EXTREME,Moderate
53,265.0,270.0,0.0,7.0,9.0,46.4381217956543,119.42976684570313,17.460121527777776,0.29964285714285716,0.7,0.45,0.8777777777777779,0.04999999999285714,0.5,0.373188750969744,0.3416301744518988,0.023123550108932467,1283.227228835119,0.3265951373600115,0.37396210667071367,0.3243849261735877,0.3044566252884232,0.3416301744518988,0.37240306187324834,SPARSE-EXTREME,Moderate
54,270.0,275.0,0.0,1.0,1.7600000000000051,49.165103912353516,57.26436767578125,12.961395833333334,0.03820000000000004,0.1,0.08800000000000026,0.11363636363636331,0.0,0.15,0.07494539163649995,0.3790460827813992,0.014551415168845316,420.5226682395676,0.2504549958448489,0.09372624536187749,0.2512755987376772,0.07498361749094998,0.3790460827813992,0.16715424553073668,LOW-COMPLEXITY,Low
55,275.0,280.0,0.0,1.0,1.0,48.35295867919922,54.715816497802734,9.318489583333333,0.0325,0.1,0.05,0.2,0.0,0.15,0.04571428571428573,0.39061431785441486,0.012573157815904139,467.04175586841427,0.2580821418827698,0.08101071428571428,0.2541268288172816,0.06621428571428571,0.39061431785441486,0.1646890244209726,LOW-COMPLEXITY,Low
56,280.0,285.0,1.0,1.0,2.0,44.91424560546875,101.86199493408203,9.796628472222222,0.39,0.1,0.1,1.0,0.9124999997375001,0.2583333333333333,0.3866666666666667,0.4224011301005755,0.013217112336601304,602.884737834024,0.42120216322770615,0.41718958329198963,0.49112358000593725,0.5257916665747917,0.4224011301005755,0.3994773854241205,LOW-COMPLEXITY,Moderate
57,285.0,290.0,1.0,1.0,59.76000000000039,101.72247314453125,113.3458984375,12.397559027777778,0.18336680053547516,0.1,1.0,0.1489290495314582,0.99999999965,0.235,0.17129997656167795,0.3601549654586615,0.019767441312636167,1508.9290980733235,0.2165693717332675,0.32777798974920486,0.47881960890563635,0.48363999284600334,0.3601549654586615,0.2702778041031928,SPARSE-EXTREME,Moderate
58,290.0,295.0,2.0,10.0,11.0,116.73722839355469,135.90975646972657,31.781767361111115,0.2971590909090909,0.5,0.275,0.4909090909090909,0.2349999999895,0.5616666666666666,0.4114126325940212,0.45259919483603805,0.04631544880174292,2847.4522319138578,0.3481970875507837,0.44485616184341215,0.4473535766201022,0.40225712310786466,0.45259919483603805,0.41965105843918793,SPARSE-EXTREME,Moderate
59,295.0,300.0,7.0,9.0,10.0,138.732666015625,140.7558380126953,43.153739583333326,0.4373015873015873,0.1285714285714286,0.07142857142857142,0.63,0.7583333333052469,0.14390109890109892,0.3685423128046079,0.3960837939144274,0.07223950149782137,2805.3917995700594,0.23612555991695658,0.33839310386777866,0.481508808870856,0.42634474511360343,0.3960837939144274,0.2788265362306369,LOW-COMPLEXITY,Moderate
60,300.0,305.0,3.0,3.0,4.0,150.21600341796875,156.39845275878906,29.13047222222222,0.44333333333333336,0.1,0.06666666666666667,1.0,0.9708333332263889,0.19045454545454543,0.37142857142857144,0.44244915067012175,0.051739581971677565,3717.2221811225813,0.29792438291467876,0.39208790582731207,0.5404533492090943,0.5178793289668984,0.44244915067012175,0.330836498090914,LOW-COMPLEXITY,High
61,305.0,310.0,1.0,2.0,3.0,125.07032775878906,126.15457611083984,15.242986111111108,0.2891666666666667,0.2,0.15,1.0,0.543749999890625,0.162,0.41704782608695656,0.39072290426287404,0.020512532543572985,2108.7427243608836,0.22824195834001243,0.3330714293305995,0.447435176001151,0.3721268477878057,0.39072290426287404,0.276099738617734,BURST-DOMINATED,Moderate
62,310.0,315.0,1.0,1.0,1.0,78.2889175415039,123.45157623291016,8.258197916666665,0.6325,0.1,0.05,1.0,0.9124999997375001,0.2583333333333333,0.08000000000000002,0.46916091675767774,0.012961724537037037,919.4212784107782,0.42628082937290396,0.2837895832919896,0.4601729202145348,0.4337916665747917,0.46916091675767774,0.33349404090545304,LOW-COMPLEXITY,Moderate
63,315.0,320.0,2.0,2.0,3.0,109.49407958984375,118.8613052368164,17.762493055555563,0.46958333333333335,0.1,0.075,1.0,0.91249999986875,0.2583333333333333,0.376,0.38792321090071225,0.03804725735294117,1074.1961277931912,0.24772182057431819,0.41254958331266145,0.5176791909888107,0.5225916666207291,0.38792321090071225,0.3290511577413981,LOW-COMPLEXITY,High
64,320.0,325.0,1.0,2.0,43.28000000000027,102.1562728881836,102.60043182373047,12.765128472222225,0.3115526802218114,0.2,1.0,0.13632162661737438,0.4999999999125,0.18999999999999997,0.16495869087566903,0.5065746016310104,0.019685697303921567,1777.3383653674034,0.37009703832514596,0.22793203051713476,0.4277043382163489,0.2909876072320757,0.5065746016310104,0.2803451907618928,SPARSE-EXTREME,Moderate
65,325.0,330.0,1.0,2.0,2.0,92.11027526855469,98.18281555175781,14.11642361111111,0.41500000000000004,0.2,0.1,1.0,0.4999999999125,0.18999999999999997,0.0888888888888889,0.48231708308530025,0.019706781862745097,1183.6561541010672,0.36434011776568653,0.1948416666528854,0.40270303892900394,0.26816666663604166,0.48231708308530025,0.26337018507000287,BURST-DOMINATED,Moderate
66,330.0,335.0,0.0,1.6000000000000085,2.0,92.0063705444336,92.30508117675781,9.790465277777779,0.11749999999999988,0.16000000000000086,0.1,1.0,0.05468749996582002,0.5,0.3699727272727272,0.429758921887266,0.013393490876906316,963.8799511690482,0.27963266639919376,0.373301417608253,0.3956847445435764,0.30513244316985516,0.429758921887266,0.35136217240894113,LOW-COMPLEXITY,Moderate
67,335.0,340.0,1.0,6.0,36.360000000000184,81.63680267333984,113.68273010253907,21.90197916666667,0.33041804180418033,0.6,1.0,0.3630363036303612,0.15208333332604168,0.6399999999999999,0.6022215377578238,0.4488153390879604,0.04302194349128541,912.6231683461724,0.3809480568748988,0.5467194939235049,0.46470040651048117,0.45789562799146166,0.4488153390879604,0.49124856660780125,HEAVY-TAIL-RISK,Moderate
