segment,start,end,medad_p50,medad_p90,medad_p99,si_p50,si_p90,changed_pct,rtci,burst_score,tail_score,extreme_score,adim_sustained,adim_dynamic,adim_risk,spatial_adim,scene_activity,texture,spatial_score,temporal_score,v9_fusion,adci_temporal,adci_spatial,bdi,regime,class
44,221.18763333333334,226.19263333333333,0.0,0.0,0.0,0.0,79.11192779541015,0.12277430555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2344239922823364,0.00022102546296296293,101.44786708333334,0.29239087960071775,0.0,0.08847664338104703,0.0,0.2344239922823364,0.11855626691314125,LOW-COMPLEXITY,Very Low
45,226.19263333333333,231.23100000000002,0.0,0.0,0.0,107.79637908935547,140.41758728027344,1.5916418650793651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34007633064882087,0.002140243790417402,791.4970655588623,0.22467485587914582,0.0,0.2016936099664831,0.0,0.34007633064882087,0.09791110876563677,LOW-COMPLEXITY,Low
46,231.23100000000002,236.26936666666668,0.0,0.0,0.0,114.41827774047852,114.44571685791016,0.6024512235449735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5254021412941798,0.0014492038906612028,701.7553552394687,0.3948464975332229,0.0,0.27874078561180016,0.0,0.5254021412941798,0.1636319884071965,LOW-COMPLEXITY,Low
47,236.26936666666668,241.30773333333335,0.0,0.0,0.0,12.885281562805176,20.90997314453125,0.6504388503086421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39913974909002925,0.0017033081751219009,33.69607239208233,0.34175927694108954,0.0,0.1847486514718498,0.0,0.39913974909002925,0.13575672921318488,LOW-COMPLEXITY,Low
48,241.30773333333335,246.31273333333334,0.0,0.0,1.0,20.97978973388672,21.27339897155762,0.6584791666666667,0.0075,0.0,0.05,0.1,0.0,0.0,0.0,0.5378091044774086,0.0022485373093681918,54.703633491615584,0.4101643428321244,0.0,0.2539108083860682,0.0,0.5378091044774086,0.15949867823183395,LOW-COMPLEXITY,Low
49,246.31273333333334,251.3511,0.0,0.0,0.0,103.49161148071289,106.88959503173828,0.31902419532627874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4266342793230739,0.0007470119220527716,932.0867078648589,0.2801622150178416,0.0,0.2448913518896505,0.0,0.4266342793230739,0.11913451083953,LOW-COMPLEXITY,Low
50,251.3511,256.3894666666667,0.0,0.0,0.0,99.39789962768555,113.72068405151367,1.7605406746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3768201504247184,0.00469448064719715,864.3787916115522,0.242845995729667,0.0,0.22281095374126084,0.0,0.3768201504247184,0.1052017940680952,LOW-COMPLEXITY,Low
51,256.3894666666667,261.42783333333335,0.0,0.0,0.0,114.72577667236328,117.8719482421875,0.02462590939153439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40140826719474043,3.888189149116437e-05,1220.8140780009912,0.2454448330462103,0.0,0.2374930806089667,0.0,0.40140826719474043,0.10549292793755838,LOW-COMPLEXITY,Low
52,261.42783333333335,266.43283333333335,0.0,3.0,6.0,40.6837043762207,107.26692199707031,1.5720034722222225,0.12,0.3,0.3,0.1,0.0,0.15,0.21120345654069073,0.3443036768410179,0.004286857843137255,360.95109408284065,0.33996471060706696,0.15299850359520045,0.22798013009814722,0.1158610369622072,0.3443036768410179,0.23288000010873414,SPARSE-EXTREME,Low
53,266.43283333333335,271.4712,0.0,0.0,0.0,14.853965759277344,41.28303527832031,1.005835262345679,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33934578884419264,0.003388543882058997,98.47816682435023,0.330787586243405,0.0,0.15082096554082589,0.0,0.33934578884419264,0.13334468384994339,LOW-COMPLEXITY,Low
54,271.4712,276.5095666666667,0.0,0.0,1.0,16.884302139282227,21.017823219299316,1.0993510251322753,0.0075,0.0,0.05,1.0,0.0,0.0,0.28,0.4053576185400624,0.004940126455674863,77.81108315422887,0.2965752856486104,0.1218,0.25749941330812376,0.084,0.4053576185400624,0.1790730328471329,LOW-COMPLEXITY,Low
55,276.5095666666667,281.54793333333333,0.0,2.0,2.75,166.2813949584961,172.00628662109375,7.0039992559523805,0.12062500000000001,0.2,0.1375,0.10909090909090909,0.043749999978124995,0.5,0.10835174128108788,0.42026661660681136,0.020959387400793644,1321.3058622412668,0.29740848835083794,0.2577736324538279,0.33103058849574896,0.2228180223766701,0.42026661660681136,0.3007510571893914,BURST-DOMINATED,Moderate
56,281.54793333333333,286.5529333333333,1.0,2.0,3.0,166.28489685058594,171.12520751953124,13.18529513888889,0.2891666666666667,0.2,0.15,0.1,0.456249999934375,0.23666666666666666,0.11564117647058826,0.4204981466055232,0.03094809681372549,1704.963911191758,0.28552259516393536,0.2186049534210366,0.38502342183381255,0.277213186251541,0.4204981466055232,0.2489078017096762,BURST-DOMINATED,Moderate
57,286.5529333333333,291.5913,0.0,0.0,0.0,41.20681381225586,104.00728607177734,0.44301490850970016,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.34569683229262665,0.0013091567838555173,487.65659030534886,0.3333989959246513,0.0,0.17780437756097398,0.0,0.34569683229262665,0.14250682203550985,LOW-COMPLEXITY,Low
